ANCHOR: 1 TS: 7fbba9632b
ANCHOR: 2 TS: 0
ANCHOR: 3 TS: 0
ANCHOR: 4 TS: 0
0.85	-1.72
0.76	-0.46
0.48	0.22
0.22	0.47
0.03	0.48
-0.11	0.36
-0.17	0.21
-0.16	0.09
-0.12	0.03
-0.07	0.01
-0.04	0.01
-0.05	0.01
-0.07	0.01
-0.06	0.01
-0.07	0.01
-0.07	-0.00
-0.06	0.01
-0.05	0.02
-0.03	0.01
-0.03	0.00
-0.03	-0.01
-0.05	-0.02
-0.07	-0.03
-0.07	-0.03
-0.05	-0.02
-0.04	-0.00
-0.02	0.00
-0.00	-0.01
0.01	-0.02
0.02	-0.03
0.00	-0.04
-0.01	-0.02
ANCHOR: 1 TS: ac63a108cc
ANCHOR: 2 TS: 0
ANCHOR: 3 TS: 0
ANCHOR: 4 TS: 0
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
0.00	0.00
